resultId,raceId,position,counterInvolvedProblems,winsUntilThisRace,podiumsUntilThisRace,driverAge,countryRankByChampionships,countryRankByProportion,allTimeStarts,allTimefastestLap,constructorRank
1387,83,13,0,0,0,29,8,14,37,0,18
1388,83,14,9,0,6,24,2,4,269,15,33
1389,83,,1,0,0,26,8,14,46,0,33
1390,83,,15,11,23,34,7,5,0,0,33
1391,83,,8,6,26,30,8,14,94,12,1
1392,83,,0,0,0,24,8,14,11,0,33
1393,83,,22,13,60,34,0,7,246,18,4
1394,83,,4,0,0,22,4,1,49,0,4
1395,84,1,7,6,28,26,4,0,285,46,1
1396,84,2,5,7,25,24,6,6,305,23,6
1397,84,3,8,6,26,30,8,14,94,12,1
1398,84,4,22,1,13,32,5,11,229,2,6
1399,84,5,11,8,27,25,0,7,306,8,33
1400,84,6,25,1,7,31,5,11,252,1,33
1401,84,7,21,13,60,34,0,7,246,18,4
1402,84,8,3,0,0,22,4,1,49,0,4
1403,84,9,6,0,1,28,8,14,90,0,33
1404,84,10,30,11,63,33,2,4,322,17,0
1405,84,11,15,11,23,34,7,5,0,0,33
1406,84,12,22,6,25,30,1,8,180,8,33
1407,84,13,0,0,0,24,8,14,11,0,33
1408,84,14,1,0,0,28,8,14,46,0,18
1409,84,15,0,0,0,29,8,14,37,0,18
1410,84,,1,0,0,26,8,14,46,0,33
1411,84,,24,83,137,36,1,8,306,77,0
1412,84,,12,0,2,28,1,8,183,2,2
1413,84,,9,0,6,24,2,4,269,15,33
1414,84,,9,6,18,29,4,2,215,19,2
1415,85,1,8,6,25,30,8,14,94,12,1
1416,85,2,5,7,24,24,6,6,305,23,6
1417,85,3,22,1,13,32,5,11,229,2,6
1418,85,4,7,5,27,26,4,0,285,46,1
1419,85,5,25,1,7,31,5,11,252,1,33
1420,85,6,22,6,25,30,1,8,180,8,33
1421,85,7,5,0,0,25,2,4,20,0,2
1422,85,8,11,8,27,25,0,7,306,8,33
1423,85,9,9,0,6,24,2,4,269,15,33
1424,85,10,23,83,137,36,1,8,306,77,0
1425,85,11,15,11,23,34,7,5,0,0,33
1426,85,12,30,11,63,33,2,4,322,17,0
1427,85,13,3,0,0,22,4,1,49,0,4
1428,85,14,9,6,18,29,4,2,215,19,2
1429,85,15,21,13,60,34,0,7,246,18,4
1430,85,16,6,0,1,28,8,14,90,0,33
1431,85,17,0,0,0,29,8,14,37,0,18
1432,85,18,0,0,0,24,8,14,11,0,33
1433,85,19,0,0,0,26,8,14,46,0,33
1434,85,20,1,0,0,28,8,14,46,0,18
1435,86,1,7,5,27,26,4,0,285,46,1
1436,86,2,5,7,23,24,6,6,305,23,6
1437,86,3,11,8,27,25,0,7,306,8,33
1438,86,4,9,6,18,29,4,2,215,19,2
1439,86,5,30,11,63,33,2,4,322,17,0
1440,86,6,15,11,23,34,7,5,0,0,33
1441,86,7,22,6,25,30,1,8,180,8,33
1442,86,8,0,0,0,29,8,14,37,0,18
1443,86,9,3,0,0,22,4,1,49,0,4
1444,86,10,9,0,6,24,2,4,269,15,33
1445,86,11,1,0,0,28,8,14,46,0,18
1446,86,12,0,0,0,26,8,14,46,0,33
1447,86,13,0,0,0,24,8,14,11,0,33
1448,86,14,8,5,24,30,8,14,94,12,1
1449,86,15,5,0,0,25,2,4,20,0,2
1450,86,,25,1,7,31,5,11,252,1,33
1451,86,,21,13,60,34,0,7,246,18,4
1452,86,,23,83,137,36,1,8,306,77,0
1453,86,,6,0,1,28,8,14,90,0,33
1454,86,,22,1,12,32,5,11,229,2,6
1455,87,1,7,5,24,30,8,14,94,12,1
1456,87,2,7,4,26,26,4,0,285,46,1
1457,87,3,5,7,22,24,6,6,305,23,6
1458,87,4,22,83,137,36,1,8,306,77,0
1459,87,5,21,1,12,32,5,11,229,2,6
1460,87,6,30,11,63,33,2,4,322,17,0
1461,87,7,11,8,26,25,0,7,306,8,33
1462,87,8,22,6,25,30,1,8,180,8,33
1463,87,9,3,0,0,22,4,1,49,0,4
1464,87,10,5,0,1,28,8,14,90,0,33
1465,87,11,9,0,6,24,2,4,269,15,33
1466,87,12,15,11,23,34,7,5,0,0,33
1467,87,13,24,1,7,31,5,11,252,1,33
1468,87,14,0,0,0,26,8,14,46,0,33
1469,87,15,1,0,0,28,8,14,46,0,18
1470,87,,0,0,0,29,8,14,37,0,18
1471,87,,9,6,18,29,4,2,215,19,2
1472,87,,0,0,0,24,8,14,11,0,33
1473,87,,4,0,0,25,2,4,20,0,2
1474,87,,21,13,60,34,0,7,246,18,4
1475,88,1,7,4,25,26,4,0,285,46,1
1476,88,2,21,1,12,32,5,11,229,2,6
1477,88,3,5,7,21,24,6,6,305,23,6
1478,88,4,9,6,18,29,4,2,215,19,2
1479,88,5,11,8,26,25,0,7,306,8,33
1480,88,6,20,13,60,34,0,7,246,18,4
1481,88,7,22,83,137,36,1,8,306,77,0
1482,88,8,22,6,25,30,1,8,180,8,33
1483,88,9,3,0,0,22,4,1,49,0,4
1484,88,10,9,0,6,24,2,4,269,15,33
1485,88,11,30,11,63,33,2,4,322,17,0
1486,88,12,15,11,23,34,7,5,0,0,33
1487,88,13,0,0,0,29,8,14,37,0,18
1488,88,14,0,0,0,24,8,14,11,0,33
1489,88,15,1,0,0,28,8,14,46,0,18
1490,88,16,0,0,0,26,8,14,46,0,33
1491,88,,3,0,0,25,2,4,20,0,2
1492,88,,24,1,7,31,5,11,252,1,33
1493,88,,7,4,23,30,8,14,94,12,1
1494,88,,5,0,1,28,8,14,90,0,33
1495,89,1,5,7,20,24,6,6,305,23,6
1496,89,2,7,3,24,26,4,0,285,46,1
1497,89,3,22,6,25,30,1,8,180,8,33
1498,89,4,21,1,11,32,5,11,229,2,6
1499,89,5,3,0,0,22,4,1,49,0,4
1500,89,6,9,0,6,24,2,4,269,15,33
1501,89,7,9,6,18,29,4,2,215,19,2
1502,89,8,11,8,26,25,0,7,306,8,33
1503,89,9,20,13,60,34,0,7,246,18,4
1504,89,10,15,11,23,34,7,5,0,0,33
1505,89,11,0,0,0,29,8,14,37,0,18
1506,89,12,30,11,63,33,2,4,322,17,0
1507,89,13,2,0,0,25,2,4,20,0,2
1508,89,14,0,0,0,24,8,14,11,0,33
1509,89,15,23,1,7,31,5,11,252,1,33
1510,89,16,0,0,0,26,8,14,46,0,33
1511,89,,5,0,1,28,8,14,90,0,33
1512,89,,1,0,0,28,8,14,46,0,18
1513,89,,6,4,23,30,8,14,94,12,1
1514,89,,22,83,137,36,1,8,306,77,0
1515,90,1,21,83,137,35,1,8,306,77,0
1516,90,2,30,11,63,32,2,4,322,17,0
1517,90,3,5,6,19,23,6,6,305,23,6
1518,90,4,22,6,24,29,1,8,180,8,2
1519,90,5,6,4,23,29,8,14,94,12,2
1520,90,6,11,8,26,24,0,7,306,8,33
1521,90,7,23,1,7,30,5,11,252,1,6
1522,90,8,20,13,60,33,0,7,246,18,1
1523,90,9,5,0,1,27,8,14,90,0,33
1524,90,10,21,1,11,31,5,11,229,2,33
1525,90,11,3,0,0,21,4,1,49,0,33
1526,90,12,3,0,0,31,2,4,28,0,33
1527,90,13,24,1,5,38,4,12,157,0,33
1528,90,14,4,0,0,25,5,11,14,0,18
1529,90,,9,0,6,23,2,4,269,15,33
1530,90,,12,0,2,27,1,8,183,2,18
1531,90,,4,0,0,23,5,11,18,0,33
1532,90,,9,6,18,28,4,2,215,19,33
1533,90,,4,0,0,23,8,14,20,0,33
1534,90,,7,3,23,25,4,0,285,46,1
1535,91,1,21,82,136,35,1,8,306,77,0
1536,91,2,6,4,23,29,8,14,94,12,2
1537,91,3,11,8,26,24,0,7,306,8,33
1538,91,4,30,11,62,32,2,4,322,17,0
1539,91,5,23,1,7,30,5,11,252,1,6
1540,91,6,20,13,60,33,0,7,246,18,1
1541,91,7,5,6,18,23,6,6,305,23,6
1542,91,8,9,0,6,23,2,4,269,15,33
1543,91,9,3,0,0,31,2,4,28,0,33
1544,91,10,3,0,0,21,4,1,49,0,33
1545,91,11,21,1,11,31,5,11,229,2,33
1546,91,12,24,1,5,38,4,12,157,0,33
1547,91,13,4,0,0,25,5,11,14,0,18
1548,91,14,3,0,0,23,5,11,18,0,33
1549,91,15,5,0,1,27,8,14,90,0,33
1550,91,16,4,0,0,23,8,14,20,0,33
1551,91,,7,3,23,25,4,0,285,46,1
1552,91,,12,0,2,27,1,8,183,2,18
1553,91,,22,6,24,29,1,8,180,8,2
1554,91,,9,6,18,28,4,2,215,19,33
1555,92,1,21,81,135,35,1,8,306,77,0
1556,92,2,30,11,62,32,2,4,322,17,0
1557,92,3,11,8,25,24,0,7,306,8,33
1558,92,4,23,1,7,30,5,11,252,1,6
1559,92,5,5,0,1,27,8,14,90,0,33
1560,92,6,5,6,18,23,6,6,305,23,6
1561,92,7,22,6,24,29,1,8,180,8,2
1562,92,8,8,6,18,28,4,2,215,19,33
1563,92,9,24,1,5,38,4,12,157,0,33
1564,92,10,3,0,0,31,2,4,28,0,33
1565,92,11,21,1,11,31,5,11,229,2,33
1566,92,12,9,0,6,23,2,4,269,15,33
1567,92,13,6,4,22,29,8,14,94,12,2
1568,92,14,3,0,0,21,4,1,49,0,33
1569,92,15,12,0,2,27,1,8,183,2,18
1570,92,16,4,0,0,25,5,11,14,0,18
1571,92,17,3,0,0,23,5,11,18,0,33
1572,92,,20,13,60,33,0,7,246,18,1
1573,92,,4,0,0,23,8,14,20,0,33
1574,92,,7,3,23,25,4,0,285,46,1
1575,93,1,21,80,134,35,1,8,306,77,0
1576,93,2,11,8,24,24,0,7,306,8,33
1577,93,3,6,4,22,29,8,14,94,12,2
1578,93,4,5,6,18,23,6,6,305,23,6
1579,93,5,23,1,7,30,5,11,252,1,6
1580,93,6,30,11,61,32,2,4,322,17,0
1581,93,7,22,6,24,29,1,8,180,8,2
1582,93,8,7,3,23,25,4,0,285,46,1
1583,93,9,21,1,11,31,5,11,229,2,33
1584,93,10,9,0,6,23,2,4,269,15,33
1585,93,11,24,1,5,38,4,12,157,0,33
1586,93,12,20,13,60,33,0,7,246,18,1
1587,93,13,8,6,18,28,4,2,215,19,33
1588,93,14,3,0,0,21,4,1,49,0,33
1589,93,15,4,0,0,23,8,14,20,0,33
1590,93,16,5,0,1,27,8,14,90,0,33
1591,93,,12,0,2,27,1,8,183,2,18
1592,93,,3,0,0,31,2,4,28,0,33
1593,93,,3,0,0,23,5,11,18,0,33
1594,93,,4,0,0,25,5,11,14,0,18
1595,94,1,21,79,133,35,1,8,306,77,0
1596,94,2,30,11,61,32,2,4,322,17,0
1597,94,3,23,1,7,30,5,11,252,1,6
1598,94,4,5,6,18,23,6,6,305,23,6
1599,94,5,5,0,1,27,8,14,90,0,33
1600,94,6,22,6,24,29,1,8,180,8,2
1601,94,7,21,1,11,31,5,11,229,2,33
1602,94,8,11,8,23,24,0,7,306,8,33
1603,94,9,9,0,6,23,2,4,269,15,33
1604,94,10,20,13,60,33,0,7,246,18,1
1605,94,11,7,3,23,25,4,0,285,46,1
1606,94,12,8,6,18,28,4,2,215,19,33
1607,94,13,2,0,0,31,2,4,28,0,33
1608,94,,4,0,0,25,5,11,14,0,18
1609,94,,6,4,21,29,8,14,94,12,2
1610,94,,3,0,0,21,4,1,49,0,33
1611,94,,24,1,5,38,4,12,157,0,33
1612,94,,12,0,2,27,1,8,183,2,18
1613,94,,3,0,0,23,5,11,18,0,33
1614,94,,4,0,0,23,8,14,20,0,33
1615,95,1,23,1,6,30,5,11,252,1,6
1616,95,2,11,8,23,24,0,7,306,8,33
1617,95,3,30,11,60,32,2,4,322,17,0
1618,95,4,6,4,21,29,8,14,94,12,2
1619,95,5,9,0,6,23,2,4,269,15,33
1620,95,6,2,0,0,31,2,4,28,0,33
1621,95,7,12,0,2,27,1,8,183,2,18
1622,95,8,24,1,5,38,4,12,157,0,33
1623,95,9,3,0,0,23,8,14,20,0,33
1624,95,10,22,6,24,29,1,8,180,8,2
1625,95,,21,78,132,35,1,8,306,77,0
1626,95,,5,6,18,23,6,6,305,23,6
1627,95,,7,3,23,25,4,0,285,46,1
1628,95,,2,0,0,23,5,11,18,0,33
1629,95,,4,0,0,25,5,11,14,0,18
1630,95,,8,6,18,28,4,2,215,19,33
1631,95,,5,0,1,27,8,14,90,0,33
1632,95,,20,13,60,33,0,7,246,18,1
1633,95,,21,1,11,31,5,11,229,2,33
1634,95,,3,0,0,21,4,1,49,0,33
1635,96,1,20,78,132,35,1,8,306,77,0
1636,96,2,30,11,59,32,2,4,322,17,0
1637,96,3,11,8,22,24,0,7,306,8,33
1638,96,4,23,0,5,30,5,11,252,1,6
1639,96,5,4,6,18,23,6,6,305,23,6
1640,96,6,20,1,11,31,5,11,229,2,33
1641,96,7,8,6,18,28,4,2,215,19,33
1642,96,8,6,4,21,29,8,14,94,12,2
1643,96,9,9,0,6,23,2,4,269,15,33
1644,96,10,12,0,2,27,1,8,183,2,18
1645,96,11,24,1,5,38,4,12,157,0,33
1646,96,12,2,0,0,21,4,1,49,0,33
1647,96,13,4,0,0,25,5,11,14,0,18
1648,96,14,2,0,0,23,5,11,18,0,33
1649,96,15,3,0,0,23,8,14,20,0,33
1650,96,,5,0,1,27,8,14,90,0,33
1651,96,,19,13,60,33,0,7,246,18,1
1652,96,,7,3,23,25,4,0,285,46,1
1653,96,,22,6,24,29,1,8,180,8,2
1654,96,,2,0,0,31,2,4,28,0,33
1655,97,1,20,77,131,35,1,8,306,77,0
1656,97,2,30,11,58,32,2,4,322,17,0
1657,97,3,11,8,21,24,0,7,306,8,33
1658,97,4,20,1,11,31,5,11,229,2,33
1659,97,5,7,3,23,25,4,0,285,46,1
1660,97,6,19,13,60,33,0,7,246,18,1
1661,97,7,3,0,2,22,1,8,91,1,18
1662,97,8,12,0,2,27,1,8,183,2,18
1663,97,9,2,0,0,21,4,1,49,0,33
1664,97,10,3,0,0,23,8,14,20,0,33
1665,97,,9,0,6,23,2,4,269,15,33
1666,97,,5,0,1,27,8,14,90,0,33
1667,97,,4,6,18,23,6,6,305,23,6
1668,97,,2,0,0,23,5,11,18,0,33
1669,97,,8,6,18,28,4,2,215,19,33
1670,97,,23,0,5,30,5,11,252,1,6
1671,97,,21,6,24,29,1,8,180,8,2
1672,97,,6,4,21,29,8,14,94,12,2
1673,97,,1,0,0,31,2,4,28,0,33
1674,97,,24,1,5,38,4,12,157,0,33
1675,98,1,20,76,130,35,1,8,306,77,0
1676,98,2,30,11,57,32,2,4,322,17,0
1677,98,3,5,0,1,27,8,14,90,0,33
1678,98,4,23,0,5,30,5,11,252,1,6
1679,98,5,24,1,5,38,4,12,157,0,33
1680,98,6,7,3,23,25,4,0,285,46,1
1681,98,7,19,13,60,33,0,7,246,18,1
1682,98,8,3,0,0,23,8,14,20,0,33
1683,98,9,20,1,11,31,5,11,229,2,33
1684,98,,8,6,18,28,4,2,215,19,33
1685,98,,6,4,21,29,8,14,94,12,2
1686,98,,12,0,2,27,1,8,183,2,18
1687,98,,11,8,20,24,0,7,306,8,33
1688,98,,1,0,0,31,2,4,28,0,33
1689,98,,21,6,24,29,1,8,180,8,2
1690,98,,4,6,18,23,6,6,305,23,6
1691,98,,2,0,0,21,4,1,49,0,33
1692,98,,8,0,6,23,2,4,269,15,33
1693,98,,4,0,0,25,5,11,14,0,18
1694,98,,2,0,0,23,5,11,18,0,33
1695,99,1,20,75,129,35,1,8,306,77,0
1696,99,2,4,6,18,23,6,6,305,23,6
1697,99,3,30,11,56,32,2,4,322,17,0
1698,99,4,23,0,5,30,5,11,252,1,6
1699,99,5,11,8,20,24,0,7,306,8,33
1700,99,6,19,13,60,33,0,7,246,18,1
1701,99,7,7,3,23,25,4,0,285,46,1
1702,99,8,6,4,21,29,8,14,94,12,2
1703,99,9,8,6,18,28,4,2,215,19,33
1704,99,10,6,0,0,30,6,6,36,0,2
1705,99,11,1,0,0,21,4,1,49,0,33
1706,99,12,20,1,11,31,5,11,229,2,33
1707,99,13,7,0,6,23,2,4,269,15,33
1708,99,14,1,0,0,31,2,4,28,0,33
1709,99,15,24,1,5,38,4,12,157,0,33
1710,99,16,12,0,2,27,1,8,183,2,18
1711,99,17,3,0,0,25,5,11,14,0,18
1712,99,18,1,0,0,23,5,11,18,0,33
1713,99,,3,0,0,23,8,14,20,0,33
1714,99,,5,0,0,27,8,14,90,0,33
1715,100,1,20,74,128,35,1,8,306,77,0
1716,100,2,7,3,23,25,4,0,285,46,1
1717,100,3,30,11,55,32,2,4,322,17,0
1718,100,4,11,8,20,24,0,7,306,8,33
1719,100,5,6,4,21,29,8,14,94,12,2
1720,100,6,20,1,11,31,5,11,229,2,33
1721,100,7,19,13,60,33,0,7,246,18,1
1722,100,8,8,6,18,28,4,2,215,19,33
1723,100,9,7,0,6,23,2,4,269,15,33
1724,100,10,4,6,17,23,6,6,305,23,6
1725,100,11,5,0,0,27,8,14,90,0,33
1726,100,12,6,0,0,30,6,6,36,0,2
1727,100,13,1,0,0,31,2,4,28,0,33
1728,100,14,1,0,0,21,4,1,49,0,33
1729,100,15,12,0,2,27,1,8,183,2,18
1730,100,16,1,0,0,23,5,11,18,0,33
1731,100,,3,0,0,25,5,11,14,0,18
1732,100,,23,0,5,30,5,11,252,1,6
1733,100,,2,0,0,23,8,14,20,0,33
1734,100,,24,1,5,38,4,12,157,0,33
1735,101,1,20,73,127,35,1,8,306,77,0
1736,101,2,11,8,20,24,0,7,306,8,33
1737,101,3,4,6,17,23,6,6,305,23,6
1738,101,4,19,13,60,33,0,7,246,18,1
1739,101,5,6,4,21,29,8,14,94,12,2
1740,101,6,8,6,18,28,4,2,215,19,33
1741,101,7,2,0,0,24,2,4,20,0,2
1742,101,8,5,0,0,27,8,14,90,0,33
1743,101,9,20,1,11,31,5,11,229,2,33
1744,101,10,1,0,0,21,4,1,49,0,33
1745,101,11,22,0,5,30,5,11,252,1,6
1746,101,12,30,11,54,32,2,4,322,17,0
1747,101,13,7,0,6,23,2,4,269,15,33
1748,101,14,23,1,5,38,4,12,157,0,33
1749,101,15,2,0,0,25,5,11,14,0,18
1750,101,16,2,0,0,23,8,14,20,0,33
1751,101,17,1,0,0,23,5,11,18,0,33
1752,101,,12,0,2,27,1,8,183,2,18
1753,101,,1,0,0,31,2,4,28,0,33
1754,101,,7,3,22,25,4,0,285,46,1
1755,102,1,20,72,126,35,1,8,306,77,0
1756,102,2,30,11,54,32,2,4,322,17,0
1757,102,3,4,6,16,23,6,6,305,23,6
1758,102,4,6,4,21,29,8,14,94,12,2
1759,102,5,11,8,19,24,0,7,306,8,33
1760,102,6,5,0,0,27,8,14,90,0,33
1761,102,7,2,0,0,24,2,4,20,0,2
1762,102,8,20,1,11,31,5,11,229,2,33
1763,102,9,19,13,60,33,0,7,246,18,1
1764,102,10,8,6,18,28,4,2,215,19,33
1765,102,11,23,1,5,38,4,12,157,0,33
1766,102,12,12,0,2,27,1,8,183,2,18
1767,102,13,1,0,0,21,4,1,49,0,33
1768,102,14,1,0,0,23,5,11,18,0,33
1769,102,15,2,0,0,23,8,14,20,0,33
1770,102,,2,0,0,25,5,11,14,0,18
1771,102,,22,0,5,30,5,11,252,1,6
1772,102,,8,0,0,28,2,4,36,0,33
1773,102,,7,0,6,23,2,4,269,15,33
1774,102,,7,3,22,25,4,0,285,46,1
1775,103,1,7,3,22,25,4,0,285,46,1
1776,103,2,20,71,125,35,1,8,306,77,0
1777,103,3,30,11,53,32,2,4,322,17,0
1778,103,4,7,0,6,23,2,4,269,15,33
1779,103,5,20,1,11,31,5,11,229,2,33
1780,103,6,1,0,0,21,4,1,49,0,33
1781,103,7,19,13,60,33,0,7,246,18,1
1782,103,8,23,1,5,38,4,12,157,0,33
1783,103,9,22,0,5,30,5,11,252,1,6
1784,103,10,8,0,0,28,2,4,36,0,33
1785,103,11,12,0,2,27,1,8,183,2,18
1786,103,,6,4,21,29,8,14,94,12,2
1787,103,,2,0,0,24,2,4,20,0,2
1788,103,,11,8,19,24,0,7,306,8,33
1789,103,,2,0,0,23,8,14,20,0,33
1790,103,,4,6,15,23,6,6,305,23,6
1791,103,,8,6,18,28,4,2,215,19,33
1792,103,,5,0,0,27,8,14,90,0,33
1793,103,,1,0,0,23,5,11,18,0,33
1794,103,,2,0,0,25,5,11,14,0,18
1795,104,1,30,11,52,32,2,4,322,17,0
1796,104,2,20,71,124,35,1,8,306,77,0
1797,104,3,10,8,19,24,0,7,306,8,33
1798,104,4,4,0,0,27,8,14,90,0,33
1799,104,5,6,4,21,29,8,14,94,12,2
1800,104,6,19,13,60,33,0,7,246,18,1
1801,104,7,2,0,0,24,2,4,20,0,2
1802,104,8,20,1,11,31,5,11,229,2,33
1803,104,9,7,6,18,28,4,2,215,19,33
1804,104,10,22,0,5,30,5,11,252,1,6
1805,104,11,8,0,0,28,2,4,36,0,33
1806,104,12,7,0,6,23,2,4,269,15,33
1807,104,13,1,0,0,21,4,1,49,0,33
1808,104,14,12,0,2,27,1,8,183,2,18
1809,104,15,1,0,0,23,8,14,20,0,33
1810,104,,4,6,15,23,6,6,305,23,6
1811,104,,1,0,0,25,5,11,14,0,18
1812,104,,0,0,0,23,5,11,18,0,33
1813,104,,7,2,21,25,4,0,285,46,1
1814,104,,23,1,5,38,4,12,157,0,33
1815,105,1,30,10,51,32,2,4,322,17,0
1816,105,2,10,8,18,24,0,7,306,8,33
1817,105,3,7,2,21,25,4,0,285,46,1
1818,105,4,3,6,15,23,6,6,305,23,6
1819,105,5,6,4,21,29,8,14,94,12,2
1820,105,6,4,0,0,27,8,14,90,0,33
1821,105,7,20,1,11,31,5,11,229,2,33
1822,105,8,7,0,6,23,2,4,269,15,33
1823,105,9,19,13,60,33,0,7,246,18,1
1824,105,10,7,6,18,28,4,2,215,19,33
1825,105,11,15,11,23,33,7,5,0,0,6
1826,105,12,20,71,123,35,1,8,306,77,0
1827,105,13,12,0,2,27,1,8,183,2,18
1828,105,14,22,1,5,38,4,12,157,0,33
1829,105,15,3,0,2,22,1,8,91,1,18
1830,105,16,1,0,0,23,8,14,20,0,33
1831,105,,0,0,0,23,5,11,18,0,33
1832,105,,21,6,24,29,1,8,180,8,2
1833,105,,8,0,0,28,2,4,36,0,33
1834,105,,1,0,0,21,4,1,49,0,33
1835,106,1,20,71,123,35,1,8,306,77,0
1836,106,2,20,6,24,29,1,8,180,8,2
1837,106,3,10,8,17,24,0,7,306,8,33
1838,106,4,4,0,0,27,8,14,90,0,33
1839,106,5,3,6,15,23,6,6,305,23,6
1840,106,6,7,2,20,25,4,0,285,46,1
1841,106,7,6,4,21,29,8,14,94,12,2
1842,106,8,20,1,11,31,5,11,229,2,33
1843,106,9,7,0,6,23,2,4,269,15,33
1844,106,10,15,11,23,33,7,5,0,0,6
1845,106,11,22,0,5,30,5,11,252,1,33
1846,106,12,0,0,0,21,4,1,49,0,33
1847,106,13,12,0,2,27,1,8,183,2,18
1848,106,14,22,1,5,38,4,12,157,0,33
1849,106,15,3,0,2,22,1,8,91,1,18
1850,106,16,0,0,0,23,5,11,18,0,33
1851,106,,1,0,0,23,8,14,20,0,33
1852,106,,19,13,60,33,0,7,246,18,1
1853,106,,30,9,50,32,2,4,322,17,0
1854,106,,7,6,18,28,4,2,215,19,33
1855,107,1,6,4,21,29,8,14,94,12,2
1856,107,2,7,2,20,25,4,0,285,46,1
1857,107,3,29,9,50,32,2,4,322,17,0
1858,107,4,3,6,15,23,6,6,305,23,6
1859,107,5,20,6,23,29,1,8,180,8,2
1860,107,6,4,0,0,27,8,14,90,0,33
1861,107,7,20,70,122,35,1,8,306,77,0
1862,107,8,7,0,6,23,2,4,269,15,33
1863,107,9,20,1,11,31,5,11,229,2,33
1864,107,10,15,11,23,33,7,5,0,0,6
1865,107,11,18,13,60,33,0,7,246,18,1
1866,107,12,22,0,5,30,5,11,252,1,33
1867,107,13,8,0,0,28,2,4,36,0,33
1868,107,14,0,0,0,21,4,1,49,0,33
1869,107,15,3,0,2,22,1,8,91,1,18
1870,107,16,0,0,0,23,8,14,20,0,33
1871,107,17,0,0,0,23,5,11,18,0,33
1872,107,,7,6,18,28,4,2,215,19,33
1873,107,,12,0,2,27,1,8,183,2,18
1874,107,,10,8,16,24,0,7,306,8,33
1875,108,1,18,13,60,32,0,7,246,18,1
1876,108,2,6,3,20,28,8,14,94,12,2
1877,108,3,7,2,19,24,4,0,285,46,1
1878,108,4,20,70,122,34,1,8,306,77,0
1879,108,5,22,0,5,29,5,11,252,1,6
1880,108,6,25,3,18,36,1,8,156,6,33
1881,108,7,3,6,15,22,6,6,305,23,6
1882,108,8,20,6,23,28,1,8,180,8,2
1883,108,9,15,11,23,32,7,5,0,0,33
1884,108,10,10,8,16,23,0,7,306,8,33
1885,108,11,20,0,2,31,8,14,107,0,33
1886,108,,20,1,11,30,5,11,229,2,18
1887,108,,2,0,0,23,2,4,20,0,33
1888,108,,22,1,5,37,4,12,157,0,33
1889,108,,12,0,2,26,1,8,183,2,33
1890,108,,1,0,0,25,0,7,16,0,33
1891,108,,6,6,18,27,4,2,215,19,33
1892,108,,1,0,0,30,2,4,28,0,33
1893,108,,3,0,0,28,8,14,14,0,18
1894,108,,29,9,49,31,2,4,322,17,0
1895,109,1,7,2,18,24,4,0,285,46,1
1896,109,2,28,9,49,31,2,4,322,17,0
1897,109,3,3,6,15,22,6,6,305,23,6
1898,109,4,20,6,23,28,1,8,180,8,2
1899,109,5,22,0,5,29,5,11,252,1,6
1900,109,6,20,70,122,34,1,8,306,77,0
1901,109,7,10,8,16,23,0,7,306,8,33
1902,109,8,12,0,2,26,1,8,183,2,33
1903,109,9,25,3,18,36,1,8,156,6,33
1904,109,10,2,0,0,28,8,14,14,0,18
1905,109,11,0,0,0,30,2,4,28,0,33
1906,109,12,6,3,19,28,8,14,94,12,2
1907,109,13,20,0,2,31,8,14,107,0,33
1908,109,,2,0,0,23,2,4,20,0,33
1909,109,,1,0,0,25,0,7,16,0,33
1910,109,,6,6,18,27,4,2,215,19,33
1911,109,,22,1,5,37,4,12,157,0,33
1912,109,,18,12,59,32,0,7,246,18,1
1913,109,,20,1,11,30,5,11,229,2,18
1914,109,,15,11,23,32,7,5,0,0,33
1915,110,1,20,1,11,30,5,11,229,2,18
1916,110,2,7,1,17,24,4,0,285,46,1
1917,110,3,3,6,14,22,6,6,305,23,6
1918,110,4,18,12,59,32,0,7,246,18,1
1919,110,5,25,3,18,36,1,8,156,6,33
1920,110,6,15,11,23,32,7,5,0,0,33
1921,110,7,20,6,23,28,1,8,180,8,2
1922,110,8,22,0,5,29,5,11,252,1,6
1923,110,9,6,6,18,27,4,2,215,19,33
1924,110,10,0,0,0,30,2,4,28,0,33
1925,110,,28,9,48,31,2,4,322,17,0
1926,110,,10,8,16,23,0,7,306,8,33
1927,110,,20,0,2,31,8,14,107,0,33
1928,110,,20,70,122,34,1,8,306,77,0
1929,110,,6,3,19,28,8,14,94,12,2
1930,110,,1,0,0,23,2,4,20,0,33
1931,110,,22,1,5,37,4,12,157,0,33
1932,110,,2,0,0,28,8,14,14,0,18
1933,110,,1,0,0,25,0,7,16,0,33
1934,110,,12,0,2,26,1,8,183,2,33
1935,111,1,19,70,122,34,1,8,306,77,0
1936,111,2,7,1,16,24,4,0,285,46,1
1937,111,3,28,9,48,31,2,4,322,17,0
1938,111,4,20,6,23,28,1,8,180,8,2
1939,111,5,18,12,59,32,0,7,246,18,1
1940,111,6,3,6,13,22,6,6,305,23,6
1941,111,7,5,3,19,28,8,14,94,12,2
1942,111,8,9,8,16,23,0,7,306,8,33
1943,111,9,21,1,5,37,4,12,157,0,33
1944,111,10,12,0,2,26,1,8,183,2,33
1945,111,11,25,3,18,36,1,8,156,6,33
1946,111,12,0,0,0,30,2,4,28,0,33
1947,111,13,22,0,5,29,5,11,252,1,6
1948,111,14,0,0,0,23,2,4,20,0,33
