resultId,raceId,position,counterInvolvedProblems,winsUntilThisRace,podiumsUntilThisRace,driverAge,countryRankByChampionships,countryRankByProportion,allTimeStarts,allTimefastestLap,constructorRank,driverTop100,countryTop38
17625,727,,1,0,0,18,6,13,0,0,10,-1,10
17626,729,1,6,4,8,33,0,7,176,10,11,30,1
17627,729,2,3,0,1,26,0,7,27,0,10,-1,1
17628,729,3,2,3,16,35,6,13,48,6,0,80,10
17629,729,4,1,1,1,28,5,11,21,1,0,-1,8
17630,729,5,0,0,2,25,7,9,25,0,15,-1,20
17631,729,6,2,0,0,28,8,14,28,0,29,-1,12
17632,729,7,4,1,1,32,8,14,104,0,29,-1,15
17633,729,8,3,0,0,26,0,7,9,0,15,-1,1
17634,729,9,1,4,7,26,0,7,72,28,10,35,1
17635,729,,2,0,0,20,8,14,5,0,0,-1,13
17636,729,,2,0,6,32,-1,-1,-1,-1,11,75,-1
17637,729,,3,1,4,32,0,7,50,1,10,-1,1
17638,729,,8,0,3,30,6,13,38,0,10,-1,10
17639,729,,5,0,0,36,1,8,10,0,33,-1,2
17640,729,,3,1,8,31,6,13,86,6,29,66,10
17641,729,,0,3,14,25,7,3,100,3,15,48,14
17642,729,,6,0,2,40,0,7,47,0,33,-1,1
17643,729,,4,0,3,28,0,7,111,11,33,54,1
17644,729,,6,7,10,36,4,2,126,12,10,37,6
17645,729,,1,0,0,26,8,14,1,0,29,-1,12
17646,729,,1,0,0,33,8,14,0,0,29,-1,12
17647,729,,6,2,10,45,4,12,82,1,10,91,5
17648,730,1,0,3,14,25,7,3,100,3,15,48,14
17649,730,2,2,3,15,35,6,13,48,6,0,80,10
17650,730,3,1,0,1,27,5,11,42,2,0,-1,8
17651,730,4,3,0,3,28,0,7,111,11,33,54,1
17652,730,5,4,1,1,32,8,14,104,0,29,-1,15
17653,730,6,6,3,7,33,0,7,176,10,11,30,1
17654,730,7,2,0,1,34,8,14,12,0,0,-1,17
17655,730,8,5,7,10,36,4,2,126,12,10,37,6
17656,730,,2,1,4,32,0,7,50,1,10,-1,1
17657,730,,1,4,7,26,0,7,72,28,10,35,1
17658,730,,5,0,2,40,0,7,47,0,33,-1,1
17659,730,,0,0,2,25,7,9,25,0,15,-1,20
17660,730,,3,0,0,26,0,7,27,0,10,-1,1
17661,730,,3,1,8,31,6,13,86,6,29,66,10
17662,730,,5,2,10,45,4,12,82,1,10,91,5
17663,730,,1,0,6,32,-1,-1,-1,-1,11,75,-1
17664,730,,3,0,0,26,8,14,96,4,10,96,18
17665,730,,3,0,0,26,0,7,9,0,11,-1,1
17666,730,,8,0,3,30,6,13,38,0,32,-1,10
17667,730,,2,0,0,28,8,14,28,0,29,-1,12
17668,730,,1,0,0,29,5,11,4,0,10,-1,8
17669,730,,1,0,0,20,8,14,5,0,0,-1,13
17670,730,,1,0,0,35,5,11,2,0,33,-1,8
17671,730,,5,0,0,31,0,7,4,0,11,-1,1
17672,731,1,1,4,7,26,0,7,72,28,10,35,1
17673,731,2,6,3,7,33,0,7,176,10,11,30,1
17674,731,3,2,3,14,35,6,13,48,6,0,80,10
17675,731,4,0,0,0,20,8,14,5,0,0,-1,13
17676,731,5,3,0,3,28,0,7,111,11,33,54,1
17677,731,6,4,7,10,36,4,2,126,12,10,37,6
17678,731,7,1,0,0,28,8,14,28,0,29,-1,12
17679,731,8,4,2,10,45,4,12,82,1,10,91,5
17680,731,9,2,0,0,28,8,14,17,0,10,-1,17
17681,731,10,2,0,0,26,8,14,96,4,10,96,18
17682,731,11,2,0,0,32,0,7,2,0,10,-1,1
17683,731,,3,0,0,26,0,7,27,0,10,-1,1
17684,731,,2,0,1,34,8,14,12,0,0,-1,17
17685,731,,0,0,6,32,-1,-1,-1,-1,11,75,-1
17686,731,,0,0,2,25,7,9,25,0,15,-1,20
17687,731,,0,2,13,25,7,3,100,3,15,48,14
17688,731,,7,0,3,30,6,13,38,0,32,-1,10
17689,731,,2,1,4,32,0,7,50,1,10,-1,1
17690,731,,1,1,1,28,5,11,21,1,0,-1,8
17691,731,,2,1,8,31,6,13,86,6,32,66,10
17692,731,,4,0,0,31,0,7,4,0,11,-1,1
17693,731,,2,0,0,26,0,7,9,0,11,-1,1
17694,731,,3,0,0,26,0,7,3,0,11,-1,1
17695,731,,5,0,2,40,0,7,47,0,33,-1,1
17696,731,,1,0,0,32,8,14,1,0,29,-1,18
17697,731,,4,1,1,32,8,14,104,0,29,-1,15
17698,732,1,1,1,8,31,6,13,86,6,29,66,10
17699,732,2,0,0,2,25,7,9,25,0,15,-1,20
17700,732,3,0,0,6,32,-1,-1,-1,-1,11,75,-1
17701,732,4,0,2,13,25,7,3,100,3,15,48,14
17702,732,5,3,0,3,28,0,7,111,11,33,54,1
17703,732,6,1,0,0,28,8,14,28,0,29,-1,12
17704,732,7,4,2,10,45,4,12,82,1,10,91,5
17705,732,8,2,0,0,26,0,7,27,0,10,-1,1
17706,732,9,6,3,6,33,0,7,176,10,11,30,1
17707,732,,3,1,1,32,8,14,104,0,29,-1,15
17708,732,,1,3,6,26,0,7,72,28,10,35,1
17709,732,,1,0,0,26,0,7,9,0,22,-1,1
17710,732,,4,0,2,40,0,7,47,0,33,-1,1
17711,732,,6,0,3,30,6,13,38,0,32,-1,10
17712,732,,4,7,10,36,4,2,126,12,10,37,6
17713,732,,2,0,0,26,8,14,96,4,32,96,18
17714,732,,2,1,4,32,0,7,50,1,10,-1,1
17715,732,,1,0,0,29,0,7,11,0,5,-1,1
17716,732,,3,0,0,31,0,7,4,0,11,-1,1
17717,732,,1,0,0,29,0,7,2,0,29,-1,1
17718,732,,1,0,0,30,5,11,0,0,10,-1,8
17719,732,,5,0,0,32,0,7,16,0,15,-1,1
17720,733,1,1,3,6,26,0,7,72,28,10,35,1
17721,733,2,3,0,3,28,0,7,111,11,33,54,1
17722,733,3,0,2,13,25,7,3,100,3,15,48,14
17723,733,4,6,3,6,33,0,7,176,10,11,30,1
17724,733,5,4,7,10,36,4,2,126,12,10,37,6
17725,733,6,0,0,1,25,7,9,25,0,15,-1,20
17726,733,7,6,0,3,30,6,13,38,0,10,-1,10
17727,733,8,2,0,0,26,0,7,27,0,10,-1,1
17728,733,9,1,0,7,31,6,13,86,6,29,66,10
17729,733,10,0,0,0,26,0,7,9,0,15,-1,1
17730,733,11,1,0,0,36,6,13,6,0,33,-1,10
17731,733,12,4,0,0,32,0,7,16,0,15,-1,1
17732,733,13,0,0,5,32,-1,-1,-1,-1,11,75,-1
17733,733,14,1,0,0,28,8,14,28,0,29,-1,12
17734,733,15,2,0,0,37,6,13,1,0,10,-1,10
17735,733,16,2,1,4,32,0,7,50,1,10,-1,1
17736,733,,2,3,13,35,6,13,48,6,0,80,10
17737,733,,4,0,2,40,0,7,47,0,33,-1,1
17738,733,,3,1,1,32,8,14,104,0,29,-1,15
17739,733,,4,0,0,36,1,8,10,0,32,-1,2
17740,733,,2,0,0,25,7,3,1,0,10,-1,14
17741,733,,4,0,0,24,0,7,3,0,10,-1,1
17742,733,,4,2,10,45,4,12,82,1,10,91,5
17743,733,,2,0,0,32,0,7,2,0,33,-1,1
17744,733,,3,0,0,24,0,7,3,0,33,-1,1
17745,733,,2,0,0,26,8,14,96,4,32,96,18
17746,734,1,6,3,6,33,0,7,176,10,11,30,1
17747,734,2,3,0,2,28,0,7,111,11,33,54,1
17748,734,3,1,0,7,31,6,13,86,6,29,66,10
17749,734,4,1,2,5,26,0,7,72,28,10,35,1
17750,734,5,0,2,12,25,7,3,100,3,15,48,14
17751,734,6,0,0,0,20,8,14,5,0,0,-1,13
17752,734,7,3,1,1,32,8,14,104,0,29,-1,15
17753,734,8,0,0,5,32,-1,-1,-1,-1,11,75,-1
17754,734,9,0,0,1,25,7,9,25,0,15,-1,20
17755,734,10,1,1,1,28,5,11,21,1,0,-1,8
17756,734,11,4,0,0,32,0,7,16,0,15,-1,1
17757,734,12,1,0,0,26,8,14,96,4,10,96,18
17758,734,13,1,0,0,28,8,14,28,0,29,-1,12
17759,734,14,0,0,0,35,8,14,1,0,29,-1,18
17760,734,15,0,0,0,29,5,11,4,0,29,-1,8
17761,734,16,2,0,0,28,8,14,17,0,33,-1,17
17762,734,,0,0,0,26,0,7,9,0,15,-1,1
17763,734,,2,3,13,35,6,13,48,6,0,80,10
17764,734,,4,7,10,36,4,2,126,12,8,37,6
17765,734,,2,0,0,24,0,7,3,0,33,-1,1
17766,734,,4,0,2,40,0,7,47,0,33,-1,1
17767,734,,3,2,10,45,4,12,82,1,10,91,5
17768,734,,1,0,0,27,5,11,42,2,0,-1,8
17769,734,,0,0,0,32,8,14,1,0,32,-1,18
17770,734,,1,0,0,32,4,12,4,0,15,-1,5
17771,734,,2,0,0,26,0,7,27,0,10,-1,1
17772,734,,2,0,0,25,7,3,1,0,10,-1,14
17773,734,,4,0,0,36,1,8,10,0,32,-1,2
17774,734,,2,0,0,37,6,13,1,0,10,-1,10
17775,734,,1,0,0,25,1,8,0,0,32,-1,2
17776,734,,2,0,0,31,0,7,4,0,11,-1,1
17777,735,1,6,2,5,33,0,7,176,10,11,30,1
17778,735,2,0,0,5,32,-1,-1,-1,-1,11,75,-1
17779,735,3,0,2,12,25,7,3,100,3,15,48,14
17780,735,4,1,0,1,34,8,14,12,0,0,-1,17
17781,735,5,1,1,1,28,5,11,21,1,0,-1,8
17782,735,6,3,1,1,32,8,14,104,0,29,-1,15
17783,735,7,0,0,1,25,7,9,25,0,15,-1,20
17784,735,8,0,0,0,27,5,11,42,2,0,-1,8
17785,735,9,0,0,0,29,5,11,4,0,10,-1,8
17786,735,10,1,0,0,28,8,14,28,0,29,-1,12
17787,735,11,2,3,13,35,6,13,48,6,0,80,10
17788,735,12,6,0,3,30,6,13,38,0,32,-1,10
17789,735,13,1,0,6,31,6,13,86,6,29,66,10
17790,735,14,0,0,0,20,8,14,5,0,0,-1,13
17791,735,,2,1,4,32,0,7,50,1,10,-1,1
17792,735,,3,0,1,28,0,7,111,11,33,54,1
17793,735,,4,0,2,40,0,7,47,0,33,-1,1
17794,735,,1,0,0,26,0,7,27,0,10,-1,1
17795,735,,1,0,0,36,6,13,6,0,33,-1,10
17796,735,,3,2,10,45,4,12,82,1,10,91,5
17797,735,,1,2,5,26,0,7,72,28,10,35,1
17798,735,,1,0,0,25,7,3,1,0,32,-1,14
17799,735,,2,0,0,24,0,7,3,0,33,-1,1
17800,735,,2,0,0,26,0,7,3,0,10,-1,1
17801,735,,4,0,0,32,0,7,16,0,15,-1,1
17802,735,,1,0,0,26,8,14,96,4,32,96,18
17803,735,,2,0,0,39,5,11,0,0,10,-1,8
17804,735,,1,0,0,36,5,11,1,0,33,-1,8
17805,735,,1,0,0,37,6,13,1,0,10,-1,10
17806,735,,1,0,0,30,3,10,1,0,33,-1,11
17807,735,,1,0,0,52,1,8,0,0,33,-1,2
17808,736,1,1,2,5,26,0,7,72,28,10,35,1
17809,736,2,6,1,4,33,0,7,176,10,11,30,1
17810,736,3,0,2,11,25,7,3,100,3,15,48,14
17811,736,4,4,7,10,36,4,2,126,12,8,37,6
17812,736,5,1,0,6,31,6,13,86,6,29,66,10
17813,736,6,6,0,3,30,6,13,38,0,32,-1,10
17814,736,7,0,0,1,25,7,9,25,0,15,-1,20
17815,736,8,2,1,4,32,0,7,50,1,10,-1,1
17816,736,9,0,0,0,25,6,13,2,0,10,-1,10
17817,736,10,0,0,0,36,6,13,1,0,10,-1,10
17818,736,11,0,0,0,34,6,13,6,0,15,-1,10
17819,736,12,1,0,0,26,0,7,27,0,10,-1,1
17820,736,13,3,1,1,32,8,14,104,0,29,-1,15
17821,736,,0,0,4,32,-1,-1,-1,-1,11,75,-1
17822,736,,3,2,10,45,4,12,82,1,10,91,5
17823,736,,0,0,0,24,6,13,1,0,15,-1,10
17824,736,,3,0,1,28,0,7,111,11,33,54,1
17825,736,,1,0,0,28,8,14,28,0,29,-1,12
17826,736,,4,0,2,40,0,7,47,0,33,-1,1
17827,736,,1,0,0,27,6,13,11,0,10,-1,10
17828,737,1,6,1,3,33,0,7,176,10,11,30,1
17829,737,2,0,2,10,25,7,3,100,3,15,48,14
17830,737,3,0,0,1,25,7,9,25,0,15,-1,20
17831,737,4,4,7,10,36,4,2,126,12,8,37,6
17832,737,5,2,1,4,32,0,7,50,1,10,-1,1
17833,737,6,1,0,0,24,7,9,1,0,10,-1,20
17834,737,7,0,0,4,32,-1,-1,-1,-1,11,75,-1
17835,737,8,0,0,0,38,8,14,9,0,15,-1,-1
17836,737,9,0,0,0,25,7,9,1,0,11,-1,20
17837,737,10,0,0,0,24,7,9,2,0,10,-1,20
17838,737,11,0,0,0,28,8,14,28,0,29,-1,12
17839,737,,1,1,4,26,0,7,72,28,10,35,1
17840,737,,0,0,0,42,7,9,2,0,33,-1,20
17841,737,,3,0,2,40,0,7,47,0,33,-1,1
17842,737,,0,0,0,23,7,9,1,0,33,-1,20
17843,737,,3,0,1,28,0,7,111,11,33,54,1
17844,737,,1,0,0,26,0,7,27,0,10,-1,1
17845,737,,1,0,0,25,8,14,0,0,10,-1,-1
17846,737,,1,0,0,42,7,9,0,0,10,-1,20
17847,737,,1,0,0,36,6,13,6,0,33,-1,10
17848,737,,1,0,0,41,8,14,5,0,10,-1,-1
17849,738,1,3,16,24,32,0,7,66,19,10,50,1
17850,738,2,0,0,4,31,-1,-1,-1,-1,0,75,-1
17851,738,3,2,3,13,34,6,13,48,6,0,80,10
17852,738,4,5,2,6,33,1,8,27,0,0,-1,2
17853,738,5,1,0,6,30,6,13,86,6,29,66,10
17854,738,6,0,2,9,24,7,3,100,3,15,48,14
17855,738,7,3,2,10,44,4,12,82,1,25,91,5
17856,738,8,3,0,1,29,0,7,16,0,10,-1,1
17857,738,9,4,0,1,33,1,8,17,1,29,-1,2
17858,738,10,1,1,4,25,0,7,72,28,10,35,1
17859,738,11,3,0,1,27,0,7,111,11,15,54,1
17860,738,12,3,1,1,31,8,14,104,0,29,-1,15
17861,738,13,3,6,10,29,0,7,38,3,11,89,1
17862,738,,2,0,0,27,8,14,2,0,10,-1,18
17863,738,,4,7,10,35,4,2,126,12,15,37,6
17864,738,,6,0,2,32,0,7,176,10,11,30,1
17865,738,,2,1,4,31,0,7,50,1,10,-1,1
17866,738,,3,0,0,29,0,7,8,0,10,-1,1
17867,738,,6,0,3,29,6,13,38,0,15,-1,10
17868,738,,2,0,0,27,8,14,17,0,33,-1,17
17869,738,,4,0,2,37,8,14,14,0,33,-1,17
17870,739,1,4,2,6,33,1,8,27,0,0,-1,2
17871,739,2,2,3,12,34,6,13,48,6,0,80,10
17872,739,3,1,1,4,25,0,7,72,28,10,35,1
17873,739,4,3,15,23,32,0,7,66,19,10,50,1
17874,739,5,0,0,3,31,-1,-1,-1,-1,0,75,-1
17875,739,6,4,7,10,35,4,2,126,12,15,37,6
17876,739,7,3,0,1,27,0,7,111,11,15,54,1
17877,739,8,6,0,2,32,0,7,176,10,11,30,1
17878,739,9,3,6,10,29,0,7,38,3,11,89,1
17879,739,10,1,0,6,30,6,13,86,6,29,66,10
17880,739,11,3,1,1,31,8,14,104,0,29,-1,15
17881,739,12,0,2,9,24,7,3,100,3,15,48,14
17882,739,13,1,0,0,25,0,7,27,0,10,-1,1
17883,739,14,0,0,0,27,8,14,28,0,29,-1,12
17884,739,15,4,0,1,33,1,8,17,1,29,-1,2
17885,739,,5,0,3,29,6,13,38,0,15,-1,10
17886,739,,3,0,0,31,0,7,16,0,10,-1,1
17887,740,1,2,3,11,34,6,13,48,6,0,80,10
17888,740,2,4,1,5,33,1,8,27,0,0,-1,2
17889,740,3,0,0,3,31,-1,-1,-1,-1,0,75,-1
17890,740,4,3,0,2,37,8,14,14,0,0,-1,17
17891,740,5,3,0,1,27,0,7,111,11,15,54,1
17892,740,6,1,0,6,30,6,13,86,6,29,66,10
17893,740,7,3,1,1,31,8,14,104,0,29,-1,15
17894,740,8,3,15,23,32,0,7,66,19,10,50,1
17895,740,9,0,0,0,25,0,7,9,0,15,-1,1
17896,740,10,4,0,3,29,6,13,38,0,15,-1,10
17897,740,11,0,0,0,27,8,14,28,0,29,-1,12
17898,740,12,1,1,3,25,0,7,72,28,10,35,1
17899,740,13,3,6,10,29,0,7,38,3,11,89,1
17900,740,,6,0,2,32,0,7,176,10,11,30,1
17901,740,,3,2,10,44,4,12,82,1,25,91,5
17902,740,,0,0,0,26,5,11,42,2,25,-1,8
17903,740,,4,7,10,35,4,2,126,12,15,37,6
17904,740,,0,2,9,24,7,3,100,3,15,48,14
17905,740,,1,1,4,31,0,7,50,1,10,-1,1
17906,740,,1,0,0,27,8,14,17,0,10,-1,17
17907,740,,1,0,1,33,8,14,12,0,10,-1,17
17908,740,,1,0,0,30,0,7,4,0,10,-1,1
17909,740,,3,0,0,35,1,8,10,0,10,-1,2
17910,740,,2,0,0,31,0,7,16,0,10,-1,1
17911,740,,3,0,1,29,0,7,16,0,10,-1,1
17912,740,,2,0,0,29,0,7,8,0,10,-1,1
17913,741,1,1,1,1,27,5,11,21,1,0,-1,8
17914,741,2,1,0,6,30,6,13,86,6,29,66,10
17915,741,3,1,1,3,25,0,7,72,28,10,35,1
17916,741,4,1,1,4,31,0,7,50,1,10,-1,1
17917,741,5,0,2,9,24,7,3,100,3,15,48,14
17918,741,6,6,0,2,32,0,7,176,10,11,30,1
17919,741,7,3,1,1,31,8,14,104,0,29,-1,15
17920,741,8,3,0,2,39,0,7,47,0,15,-1,1
17921,741,9,2,2,10,34,6,13,48,6,0,80,10
17922,741,10,1,0,0,29,0,7,8,0,10,-1,1
17923,741,11,2,0,0,27,8,14,2,0,10,-1,18
17924,741,12,4,0,3,29,6,13,38,0,15,-1,10
17925,741,13,3,2,10,44,4,12,82,1,25,91,5
17926,741,14,1,0,0,31,0,7,16,0,10,-1,1
17927,741,15,0,0,2,31,-1,-1,-1,-1,0,75,-1
17928,741,,3,15,23,32,0,7,66,19,10,50,1
17929,741,,1,0,1,33,8,14,12,0,10,-1,17
17930,741,,0,0,0,27,8,14,28,0,29,-1,12
17931,741,,1,0,0,27,8,14,17,0,10,-1,17
17932,741,,4,1,4,33,1,8,27,0,0,-1,2
17933,741,,3,0,0,40,5,11,12,0,33,-1,8
17934,741,,4,7,10,35,4,2,126,12,15,37,6
17935,741,,1,0,0,31,4,12,4,0,15,-1,5
17936,741,,3,0,1,27,0,7,111,11,15,54,1
17937,741,,3,6,10,29,0,7,38,3,11,89,1
17938,741,,0,0,0,25,0,7,9,0,15,-1,1
17939,741,,2,0,0,35,1,8,10,0,10,-1,2
17940,741,,1,0,0,27,3,10,0,0,10,-1,11
17941,741,,4,0,1,33,1,8,17,1,29,-1,2
17942,741,,3,0,2,37,8,14,14,0,33,-1,17
17943,741,,2,0,0,38,0,7,7,0,33,-1,1
17944,742,1,4,1,4,33,1,8,27,0,0,-1,2
17945,742,2,2,2,10,34,6,13,48,6,0,80,10
17946,742,3,0,0,2,31,-1,-1,-1,-1,0,75,-1
17947,742,4,4,7,10,35,4,2,126,12,15,37,6
17948,742,5,3,1,1,31,8,14,104,0,29,-1,15
17949,742,6,3,0,2,39,0,7,47,0,15,-1,1
17950,742,7,1,0,5,30,6,13,86,6,29,66,10
17951,742,8,0,2,9,24,7,3,100,3,15,48,14
17952,742,9,3,6,10,29,0,7,38,3,11,89,1
17953,742,10,1,1,4,31,0,7,50,1,10,-1,1
17954,742,11,4,0,3,29,6,13,38,0,15,-1,10
17955,742,12,0,0,0,26,5,11,42,2,25,-1,8
17956,742,13,0,0,0,24,7,9,25,0,10,-1,20
17957,742,14,1,0,0,31,0,7,16,0,10,-1,1
17958,742,15,1,0,0,23,0,7,3,0,33,-1,1
17959,742,16,0,0,0,27,8,14,28,0,29,-1,12
17960,742,17,1,0,0,35,1,8,10,0,10,-1,2
17961,742,,1,1,2,25,0,7,72,28,10,35,1
17962,742,,3,15,23,32,0,7,66,19,-1,50,1
17963,742,,1,0,0,27,8,14,17,0,10,-1,17
17964,742,,3,15,23,32,0,7,66,19,10,50,1
17965,742,,6,0,2,32,0,7,176,10,11,30,1
17966,742,,1,0,0,27,5,11,21,1,0,-1,8
17967,742,,0,0,0,30,0,7,4,0,10,-1,1
17968,742,,2,0,1,27,0,7,111,11,15,54,1
17969,742,,1,0,0,29,0,7,2,0,10,-1,1
17970,742,,0,0,0,25,0,7,9,0,15,-1,1
17971,742,,1,0,0,25,0,7,3,0,10,-1,1
17972,742,,1,0,0,29,0,7,8,0,10,-1,1
17973,742,,1,0,0,26,5,11,1,0,25,-1,8
17974,742,,2,0,2,37,8,14,14,0,33,-1,17
17975,743,1,3,15,23,32,0,7,66,19,10,50,1
17976,743,2,4,0,3,33,1,8,27,0,0,-1,2
17977,743,3,2,2,9,34,6,13,48,6,0,80,10
17978,743,4,1,1,2,25,0,7,72,28,10,35,1
17979,743,5,2,0,1,27,0,7,111,11,15,54,1
17980,743,6,0,2,9,24,7,3,100,3,15,48,14
17981,743,7,1,0,5,30,6,13,86,6,29,66,10
17982,743,8,0,0,1,31,-1,-1,-1,-1,0,75,-1
17983,743,9,0,0,0,25,0,7,9,0,15,-1,1
17984,743,10,3,0,2,39,0,7,47,0,15,-1,1
17985,743,11,0,0,0,24,7,9,25,0,10,-1,20
17986,743,12,1,0,0,31,0,7,16,0,15,-1,1
17987,743,13,3,0,1,33,1,8,17,1,29,-1,2
17988,743,14,0,0,0,27,8,14,28,0,29,-1,12
17989,743,15,0,0,0,30,0,7,4,0,10,-1,1
17990,743,16,1,0,0,25,0,7,3,0,10,-1,1
17991,743,,1,0,1,33,8,14,12,0,0,-1,17
17992,743,,3,2,10,44,4,12,82,1,25,91,5
17993,743,,1,0,0,31,4,12,4,0,15,-1,5
17994,743,,0,0,0,26,5,11,42,2,25,-1,8
17995,743,,3,6,10,29,0,7,38,3,11,89,1
17996,743,,3,1,1,31,8,14,104,0,29,-1,15
17997,743,,1,0,0,35,1,8,10,0,10,-1,2
17998,743,,6,0,2,32,0,7,176,10,11,30,1
17999,743,,1,1,4,31,0,7,50,1,10,-1,1
18000,743,,4,7,10,35,4,2,126,12,15,37,6
18001,743,,3,0,0,44,1,8,5,0,29,-1,2
18002,743,,4,0,3,29,6,13,38,0,15,-1,10
18003,743,,2,0,0,27,8,14,2,0,10,-1,18
18004,743,,1,0,0,27,8,14,0,0,33,-1,18
18005,743,,1,0,0,28,5,11,1,0,15,-1,8
18006,743,,1,0,0,38,0,7,0,0,15,-1,1
18007,743,,1,0,0,31,0,7,2,0,15,-1,1
18008,744,1,2,2,8,34,6,13,48,6,0,80,10
18009,744,2,1,0,5,30,6,13,86,6,29,66,10
18010,744,3,0,2,9,24,7,3,100,3,15,48,14
18011,744,4,0,0,0,25,0,7,9,0,15,-1,1
18012,744,5,3,6,10,29,0,7,38,3,11,89,1
18013,744,6,3,0,2,39,0,7,47,0,15,-1,1
18014,744,7,0,0,0,27,8,14,28,0,29,-1,12
18015,744,8,0,0,0,26,5,11,42,2,25,-1,8
18016,744,9,3,2,10,44,4,12,82,1,25,91,5
18017,744,10,1,0,0,29,0,7,2,0,10,-1,1
18018,744,11,0,0,0,29,0,7,8,0,10,-1,1
18019,744,12,0,0,0,28,5,11,1,0,25,-1,8
18020,744,,3,14,22,32,0,7,66,19,10,50,1
18021,744,,0,0,1,31,-1,-1,-1,-1,0,75,-1
18022,744,,0,0,0,29,5,11,1,0,33,-1,8
18023,744,,3,1,1,31,8,14,104,0,29,-1,15
18024,744,,0,0,0,19,8,14,5,0,0,-1,13
18025,744,,0,0,0,27,5,11,21,1,0,-1,8
18026,744,,0,0,0,28,5,11,4,0,33,-1,8
18027,744,,3,0,3,29,6,13,38,0,10,-1,10
18028,744,,5,0,2,32,0,7,176,10,11,30,1
18029,744,,3,7,10,35,4,2,126,12,15,37,6
18030,744,,1,0,0,38,0,7,7,0,33,-1,1
18031,744,,1,1,4,31,0,7,50,1,10,-1,1
18032,744,,1,0,0,48,0,7,12,0,15,-1,1
18033,744,,2,0,1,27,0,7,111,11,15,54,1
18034,744,,4,0,2,33,1,8,27,0,0,-1,2
18035,744,,1,1,2,25,0,7,72,28,10,35,1
18036,744,,0,0,0,34,5,11,2,0,33,-1,8
18037,744,,1,0,0,35,1,8,10,0,10,-1,2
18038,744,,0,0,0,35,5,11,1,0,33,-1,8
18039,744,,1,0,0,25,0,7,3,0,10,-1,1
18040,744,,2,0,0,43,8,14,9,0,33,-1,17
18041,744,,2,0,0,44,1,8,5,0,29,-1,2
18042,744,,1,0,0,26,5,11,1,0,25,-1,8
18043,744,,1,0,0,41,6,13,1,0,15,-1,10
18044,744,,1,0,0,38,5,11,0,0,10,-1,8
18045,744,,1,0,0,31,5,11,0,0,15,-1,8
18046,744,,1,0,0,27,8,14,2,0,10,-1,18
18047,745,1,1,1,4,31,0,7,50,1,10,-1,1
18048,745,2,1,0,4,30,6,13,86,6,29,66,10
18049,745,3,3,6,10,29,0,7,38,3,11,89,1
18050,745,4,0,2,8,24,7,3,100,3,15,48,14
18051,745,5,5,0,2,32,0,7,176,10,11,30,1
18052,745,6,3,1,1,31,8,14,104,0,29,-1,15
18053,745,7,0,1,2,25,0,7,72,28,10,35,1
18054,745,8,0,0,0,24,6,13,2,0,15,-1,10
18055,745,9,0,0,0,21,7,5,1,0,10,-1,16
18056,745,10,0,0,0,33,6,13,6,0,15,-1,10
18057,745,11,1,0,2,37,8,14,14,0,10,-1,17
18058,745,,3,0,2,39,0,7,47,0,15,-1,1
18059,745,,0,0,0,26,6,13,11,0,10,-1,10
18060,745,,0,0,0,33,6,13,2,0,10,-1,10
18061,745,,3,14,22,32,0,7,66,19,10,50,1
18062,745,,3,7,10,35,4,2,126,12,15,37,6
18063,745,,3,0,3,29,6,13,38,0,10,-1,10
18064,745,,1,0,0,42,6,13,2,0,15,-1,10
18065,745,,1,0,1,27,0,7,111,11,15,54,1
18066,745,,1,0,0,43,0,7,0,0,10,-1,1
18067,746,1,0,2,8,23,7,3,100,3,15,48,14
18068,746,2,2,0,1,28,0,7,16,0,0,-1,1
18069,746,3,3,2,10,43,4,12,82,1,15,91,5
18070,746,4,3,0,1,46,3,10,10,0,25,-1,11
18071,746,5,3,0,2,32,1,8,27,0,0,-1,2
18072,746,6,1,0,3,30,0,7,50,1,5,-1,1
18073,746,7,3,1,1,30,8,14,104,0,11,-1,15
18074,746,8,2,1,7,33,6,13,48,6,0,80,10
18075,746,9,0,0,0,26,3,10,1,0,5,-1,11
18076,746,10,1,2,15,38,3,10,26,6,0,-1,11
18077,746,11,0,0,0,41,3,10,1,0,25,-1,11
18078,746,12,3,0,3,28,6,13,38,0,33,-1,10
18079,746,13,0,0,0,32,5,11,4,0,33,-1,8
18080,746,14,0,0,0,28,3,10,1,0,33,-1,11
18081,746,,5,0,2,39,6,13,56,0,15,-1,10
18082,746,,3,7,10,34,4,2,126,12,15,37,6
18083,746,,3,14,22,31,0,7,66,19,15,50,1
18084,746,,5,0,2,31,0,7,176,10,11,30,1
18085,746,,2,0,0,27,0,7,7,0,5,-1,1
18086,746,,1,0,0,39,8,14,1,0,33,-1,25
18087,746,,1,0,0,36,6,6,1,0,33,-1,7
18088,746,,3,0,0,39,5,11,12,0,33,-1,8
18089,747,1,3,14,22,31,0,7,66,19,5,50,1
18090,747,2,0,1,7,23,7,3,100,3,15,48,14
18091,747,3,2,1,7,33,6,13,48,6,0,80,10
18092,747,4,3,6,9,28,0,7,38,3,15,89,1
18093,747,5,3,1,1,30,8,14,104,0,11,-1,15
18094,747,6,0,0,1,30,-1,-1,-1,-1,0,75,-1
18095,747,7,5,0,2,31,0,7,176,10,11,30,1
18096,747,8,3,0,2,32,1,8,27,0,0,-1,2
18097,747,9,1,0,3,30,0,7,50,1,5,-1,1
