resultId,raceId,position,grid,counterInvolvedProblems,winsUntilThisRace,podiumsUntilThisRace,countryRankByChampionships,allTimeStarts,allTimefastestLap,constructorRank,driverTop100,countryTop38
21381,866,6,5,10,1,7,1,206,20,3,5,2
21382,866,7,4,21,8,31,4,215,19,4,9,6
21383,866,8,12,16,18,64,4,285,46,21,101,3
21384,866,9,11,7,0,0,8,75,1,33,70,22
21385,866,10,6,15,11,33,2,269,15,0,8,4
21386,866,11,8,2,0,0,0,59,0,33,73,1
21387,866,12,13,4,0,0,1,149,2,33,101,2
21388,866,13,22,5,1,1,8,95,0,2,90,25
21389,866,14,14,1,0,0,4,143,13,30,10,6
21390,866,15,19,0,0,0,4,58,0,30,101,5
21391,866,16,10,22,13,45,0,306,8,1,7,1
21392,866,17,16,6,0,0,2,46,1,2,101,4
21393,866,18,17,9,1,4,4,111,2,33,77,3
21394,866,19,18,7,0,1,8,57,1,33,98,39
21395,866,20,23,1,0,0,4,39,0,33,101,5
21396,866,21,21,8,0,3,1,91,1,33,101,2
21397,866,,9,30,91,154,1,306,77,3,6,2
21398,866,,20,19,0,1,6,104,1,33,101,7
21399,866,,24,3,0,0,8,46,0,33,101,31
21352,865,1,1,21,8,31,4,215,19,4,9,6
21353,865,2,2,10,1,7,1,206,20,3,5,2
21354,865,3,5,10,28,76,6,305,23,0,3,7
21355,865,4,9,8,22,38,1,212,34,4,2,2
21356,865,5,3,8,17,45,0,222,40,1,1,1
21357,865,6,7,15,11,33,2,269,15,0,8,4
21358,865,7,14,2,0,0,0,59,0,33,73,1
21359,865,8,10,4,0,0,1,149,2,33,101,2
21360,865,9,8,16,18,64,4,285,46,21,101,3
21361,865,10,13,6,0,0,2,46,1,2,101,4
21362,865,11,23,2,0,1,8,148,4,33,101,13
21363,865,12,16,0,0,0,4,58,0,30,101,5
21364,865,13,17,9,1,4,4,111,2,33,77,3
21365,865,14,19,8,0,3,1,91,1,33,101,2
21366,865,15,22,3,0,0,8,46,0,33,101,31
21367,865,16,12,22,13,45,0,306,8,1,7,1
21368,865,,15,1,0,0,4,143,13,30,10,6
21369,865,,21,1,0,0,4,39,0,33,101,5
21370,865,,6,30,91,154,1,306,77,3,6,2
21371,865,,18,7,0,1,8,57,1,33,98,39
21372,865,,11,7,0,0,8,75,1,33,70,22
21373,865,,20,19,0,1,6,104,1,33,101,7
21374,865,,24,5,1,1,8,95,0,2,90,25
21375,865,,4,4,0,1,4,136,1,21,24,5
21328,864,1,1,4,1,1,8,95,0,2,90,25
21329,864,2,2,10,28,75,6,305,23,0,3,7
21330,864,3,4,16,18,64,4,285,46,21,101,3
21331,864,4,3,3,0,1,4,136,1,21,24,5
21332,864,5,9,6,0,0,8,75,1,33,70,22
21333,864,6,7,8,22,38,1,212,34,4,2,2
21334,864,7,6,10,1,6,1,206,20,3,5,2
21335,864,8,24,8,17,45,0,222,40,1,1,1
21336,864,9,10,21,13,45,0,306,8,1,7,1
21337,864,10,13,4,0,0,1,149,2,33,101,2
21338,864,11,11,21,7,30,4,215,19,4,9,6
21339,864,12,14,0,0,0,4,58,0,30,101,5
21340,864,13,15,0,0,0,4,143,13,30,10,6
21341,864,14,12,2,0,0,0,59,0,33,73,1
21342,864,15,16,15,11,33,2,269,15,0,8,4
21343,864,16,19,9,1,4,4,111,2,33,77,3
21344,864,17,18,7,0,1,8,57,1,33,98,39
21345,864,18,21,8,0,3,1,91,1,33,101,2
21346,864,19,22,18,0,1,6,104,1,33,101,7
21347,864,,5,2,0,1,8,148,4,33,101,13
21348,864,,20,0,0,0,4,39,0,33,101,5
21349,864,,23,3,0,0,8,46,0,33,101,31
21350,864,,17,6,0,0,2,46,1,2,101,4
21351,864,,8,30,91,154,1,306,77,3,6,2
21304,863,1,1,8,22,38,1,212,34,4,2,2
21305,863,2,11,16,18,63,4,285,46,21,101,3
21306,863,3,7,3,0,1,4,136,1,21,24,5
21307,863,4,3,21,7,30,4,215,19,4,9,6
21308,863,5,5,10,1,6,1,206,20,3,5,2
21309,863,6,10,2,0,0,0,59,0,33,73,1
21310,863,7,9,10,28,74,6,305,23,0,3,7
21311,863,8,2,8,17,45,0,222,40,1,1,1
21312,863,9,14,15,11,33,2,269,15,0,8,4
21313,863,10,22,29,91,154,1,306,77,3,6,2
21314,863,11,8,2,0,1,8,148,4,33,101,13
21315,863,12,13,4,0,0,1,149,2,33,101,2
21316,863,13,12,6,0,0,8,75,1,33,70,22
21317,863,14,17,0,0,0,4,58,0,30,101,5
21318,863,15,6,0,0,0,4,143,13,30,10,6
21319,863,16,18,7,0,1,8,57,1,33,98,39
21320,863,17,16,9,1,4,4,111,2,33,77,3
21321,863,18,4,21,13,45,0,306,8,1,7,1
21322,863,19,23,8,0,3,1,91,1,33,101,2
21323,863,20,20,18,0,1,6,104,1,33,101,7
21324,863,21,24,3,0,0,8,46,0,33,101,31
21325,863,22,15,5,0,0,2,46,1,2,101,4
21326,863,,21,4,0,0,8,95,0,2,90,25
21327,863,,19,0,0,0,4,39,0,33,101,5
21280,862,1,1,10,1,6,1,206,20,3,5,2
21281,862,2,5,20,13,45,0,306,8,1,7,1
21282,862,3,7,8,17,45,0,222,40,1,1,1
21283,862,4,6,21,7,30,4,215,19,4,9,6
21284,862,5,11,8,21,37,1,212,34,4,2,2
21285,862,6,10,3,0,0,4,136,1,21,24,5
21286,862,7,14,5,0,0,2,46,1,2,101,4
21287,862,8,13,4,0,0,8,95,0,2,90,25
21288,862,9,9,10,28,74,6,305,23,0,3,7
21289,862,10,3,6,0,0,8,75,1,33,70,22
21290,862,11,8,2,0,1,8,148,4,33,101,13
21291,862,12,15,2,0,0,0,59,0,33,73,1
21292,862,13,12,15,11,33,2,269,15,0,8,4
21293,862,14,4,16,18,62,4,285,46,21,101,3
21294,862,15,16,4,0,0,1,149,2,33,101,2
21295,862,16,24,0,0,0,4,58,0,30,101,5
21296,862,17,17,0,0,0,4,143,13,30,10,6
21297,862,18,19,7,0,1,8,57,1,33,98,39
21298,862,19,20,8,0,3,1,91,1,33,101,2
21299,862,20,21,0,0,0,4,39,0,33,101,5
21300,862,21,22,18,0,1,6,104,1,33,101,7
21301,862,22,23,3,0,0,8,46,0,33,101,31
21302,862,23,18,9,1,4,4,111,2,33,77,3
21303,862,,2,29,91,154,1,306,77,3,6,2
21256,861,1,8,10,28,74,6,305,23,0,3,7
21257,861,2,9,2,0,1,8,148,4,33,101,13
21258,861,3,1,8,17,44,0,222,40,1,1,1
21259,861,4,4,21,7,30,4,215,19,4,9,6
21260,861,5,10,16,18,62,4,285,46,21,101,3
21261,861,6,13,5,0,0,2,46,1,2,101,4
21262,861,7,14,2,0,0,0,59,0,33,73,1
21263,861,8,18,0,0,0,4,58,0,30,101,5
21264,861,9,16,4,0,0,1,149,2,33,101,2
21265,861,10,3,29,91,154,1,306,77,3,6,2
21266,861,11,5,8,21,37,1,212,34,4,2,2
21267,861,12,15,0,0,0,4,143,13,30,10,6
21268,861,13,7,10,0,5,1,206,20,3,5,2
21269,861,14,2,20,13,44,0,306,8,1,7,1
21270,861,15,12,15,11,33,2,269,15,0,8,4
21271,861,16,19,7,0,1,8,57,1,33,98,39
21272,861,17,20,8,0,3,1,91,1,33,101,2
21273,861,18,24,9,1,4,4,111,2,33,77,3
21274,861,19,11,4,0,0,8,95,0,2,90,25
21275,861,20,21,0,0,0,4,39,0,33,101,5
21276,861,21,23,3,0,0,8,46,0,33,101,31
21277,861,22,22,18,0,1,6,104,1,33,101,7
21278,861,,17,6,0,0,8,75,1,33,70,22
21279,861,,6,3,0,0,4,136,1,21,24,5
21232,860,1,2,20,13,44,0,306,8,1,7,1
21233,860,2,6,8,21,37,1,212,34,4,2,2
21234,860,3,1,8,17,43,0,222,40,1,1,1
21235,860,4,5,21,7,30,4,215,19,4,9,6
21236,860,5,12,10,27,73,6,305,23,0,3,7
21237,860,6,13,5,0,0,8,75,1,33,70,22
21238,860,7,17,16,18,62,4,285,46,21,101,3
21239,860,8,22,2,0,0,8,148,4,33,101,13
21240,860,9,10,0,0,0,4,143,13,30,10,6
21241,860,10,15,2,0,0,0,59,0,33,73,1
21242,860,11,11,0,0,0,4,58,0,30,101,5
21243,860,12,7,10,0,5,1,206,20,3,5,2
21244,860,13,8,4,0,0,8,95,0,2,90,25
21245,860,14,20,8,0,3,1,91,1,33,101,2
21246,860,15,21,0,0,0,4,39,0,33,101,5
21247,860,16,14,5,0,0,2,46,1,2,101,4
21248,860,,16,15,11,33,2,269,15,0,8,4
21249,860,,18,9,1,4,4,111,2,33,77,3
21250,860,,19,7,0,1,8,57,1,33,98,39
21251,860,,4,29,91,154,1,306,77,3,6,2
21252,860,,3,2,0,0,4,136,1,21,24,5
21253,860,,9,4,0,0,1,149,2,33,101,2
21254,860,,0,18,0,1,6,104,1,33,101,7
21255,860,,0,3,0,0,8,46,0,33,101,31
21208,859,1,2,21,7,30,4,215,19,4,9,6
21209,859,2,1,8,21,36,1,212,34,4,2,2
21210,859,3,3,20,12,43,0,306,8,1,7,1
21211,859,4,5,10,27,73,6,305,23,0,3,7
21212,859,5,7,14,11,33,2,269,15,0,8,4
21213,859,6,8,17,0,0,1,128,1,33,71,2
21214,859,7,6,10,0,5,1,206,20,3,5,2
21215,859,8,11,2,0,0,0,59,0,33,73,1
21216,859,9,16,5,0,0,8,75,1,33,70,22
21217,859,10,15,7,0,1,8,57,1,6,98,39
21218,859,11,13,6,0,0,6,46,0,30,101,7
21219,859,12,14,8,0,0,8,55,0,30,101,18
21220,859,13,17,2,0,0,8,148,4,33,101,13
21221,859,14,12,33,11,68,2,322,17,2,13,4
21222,859,15,10,29,91,154,1,306,77,3,6,2
21223,859,16,19,9,1,4,4,111,2,33,77,3
21224,859,17,9,4,0,0,2,46,1,6,101,4
21225,859,18,20,31,1,11,5,252,1,33,41,8
21226,859,19,23,1,0,0,8,20,0,33,101,17
21227,859,20,22,0,0,0,4,143,13,33,10,6
21228,859,,21,19,0,0,5,80,0,33,101,8
21229,859,,4,8,17,42,0,222,40,1,1,1
21230,859,,18,3,0,0,8,95,0,2,90,25
21231,859,,24,8,0,3,1,91,1,33,101,2
21184,858,1,2,8,17,42,0,222,40,1,1,1
21185,858,2,5,10,27,73,6,305,23,0,3,7
21186,858,3,3,20,12,42,0,306,8,1,7,1
21187,858,4,4,21,6,29,4,215,19,4,9,6
21188,858,5,6,14,11,33,2,269,15,0,8,4
21189,858,6,7,10,0,5,1,206,20,3,5,2
21190,858,7,8,29,91,154,1,306,77,3,6,2
21191,858,8,9,17,0,0,1,128,1,33,71,2
21192,858,9,10,2,0,0,0,59,0,33,73,1
21193,858,10,16,5,0,0,8,75,1,33,70,22
21194,858,11,11,2,0,0,8,148,4,33,101,13
21195,858,12,24,33,11,68,2,322,17,2,13,4
21196,858,13,12,7,0,1,8,57,1,6,98,39
21197,858,14,23,2,0,0,8,95,0,2,90,25
21198,858,15,15,6,0,0,6,46,0,30,101,7
21199,858,16,14,4,0,0,2,46,1,6,101,4
21200,858,17,17,9,1,4,4,111,2,33,77,3
21201,858,18,18,31,1,11,5,252,1,33,41,8
21202,858,19,19,7,0,3,1,91,1,33,101,2
21203,858,20,22,18,0,0,5,80,0,33,101,8
21204,858,,20,0,0,0,4,143,13,33,10,6
21205,858,,13,8,0,0,8,55,0,30,101,18
21206,858,,21,1,0,0,8,20,0,33,101,17
21207,858,,1,8,21,35,1,212,34,4,2,2
21160,857,1,1,8,21,35,1,212,34,4,2,2
21161,857,2,4,20,12,41,0,306,8,1,7,1
21162,857,3,3,10,27,72,6,305,23,0,3,7
21163,857,4,2,21,6,29,4,215,19,4,9,6
21164,857,5,11,29,91,154,1,306,77,3,6,2
21165,857,6,7,10,0,5,1,206,20,3,5,2
21166,857,7,5,8,16,41,0,222,40,1,1,1
21167,857,8,10,6,0,0,6,46,0,30,101,7
21168,857,9,8,17,0,0,1,128,1,33,71,2
21169,857,10,20,2,0,0,8,148,4,33,101,13
21170,857,11,16,7,0,1,8,57,1,6,98,39
21171,857,12,14,4,0,0,2,46,1,6,101,4
21172,857,13,12,2,0,0,0,59,0,33,73,1
21173,857,14,18,9,1,4,4,111,2,33,77,3
21174,857,15,15,33,11,68,2,322,17,2,13,4
21175,857,16,21,1,0,0,8,20,0,33,101,17
21176,857,17,24,2,0,0,8,46,0,33,101,31
21177,857,18,23,0,0,0,4,143,13,33,10,6
21178,857,19,19,31,1,11,5,252,1,33,41,8
21179,857,,6,14,11,33,2,269,15,0,8,4
21180,857,,9,8,0,0,8,55,0,30,101,18
21181,857,,13,2,0,0,8,95,0,2,90,25
21182,857,,22,7,0,3,1,91,1,33,101,2
21183,857,,17,5,0,0,8,75,1,33,70,22
21136,856,1,2,8,20,34,1,212,34,4,2,2
21137,856,2,1,8,16,41,0,222,40,1,1,1
21138,856,3,4,21,6,29,4,215,19,4,9,6
21139,856,4,3,20,12,40,0,306,8,1,7,1
21140,856,5,6,10,27,71,6,305,23,0,3,7
21141,856,6,5,14,11,33,2,269,15,0,8,4
21142,856,7,11,6,0,0,6,46,0,30,101,7
21143,856,8,7,10,0,5,1,206,20,3,5,2
21144,856,9,13,8,0,0,8,55,0,30,101,18
21145,856,10,9,2,0,0,0,59,0,33,73,1
21146,856,11,10,17,0,0,1,128,1,33,71,2
21147,856,12,18,33,11,68,2,322,17,2,13,4
21148,856,13,15,4,0,0,2,46,1,6,101,4
21149,856,14,19,9,1,4,4,111,2,33,77,3
21150,856,15,14,4,0,0,8,75,1,33,70,22
21151,856,16,17,2,0,0,8,148,4,33,101,13
21152,856,17,20,31,1,11,5,252,1,33,41,8
21153,856,18,21,6,0,3,1,91,1,33,101,2
21154,856,19,24,0,0,0,4,143,13,33,10,6
21155,856,20,22,1,0,0,8,20,0,33,101,17
21156,856,21,23,18,0,0,5,80,0,33,101,8
21157,856,,16,2,0,0,8,95,0,2,90,25
21158,856,,8,7,0,1,8,57,1,6,98,39
21159,856,,12,29,91,154,1,306,77,3,6,2
21112,855,1,2,20,12,40,0,306,8,1,7,1
21113,855,2,5,10,27,71,6,305,23,0,3,7
21114,855,3,1,8,19,33,1,212,34,4,2,2
21115,855,4,6,21,6,28,4,215,19,4,9,6
21116,855,5,3,8,16,40,0,222,40,1,1,1
21117,855,6,8,28,91,154,1,306,77,3,6,2
21118,855,7,4,14,11,33,2,269,15,0,8,4
21119,855,8,17,2,0,0,8,148,4,33,101,13
21120,855,9,10,6,0,1,8,57,1,6,98,39
21121,855,10,23,10,0,5,1,206,20,3,5,2
21122,855,11,11,17,0,0,1,128,1,33,71,2
21123,855,12,12,2,0,0,0,59,0,33,73,1
21124,855,13,7,4,0,0,8,75,1,33,70,22
21125,855,14,14,2,0,0,8,95,0,2,90,25
21126,855,15,16,6,0,0,6,46,0,30,101,7
21127,855,16,9,4,0,0,2,46,1,6,101,4
21128,855,17,13,33,11,68,2,322,17,2,13,4
21129,855,18,18,9,1,4,4,111,2,33,77,3
21130,855,19,19,31,1,11,5,252,1,33,41,8
21131,855,20,21,6,0,3,1,91,1,33,101,2
21132,855,21,20,1,0,0,8,20,0,33,101,17
21133,855,22,22,0,0,0,4,143,13,33,10,6
21134,855,23,24,18,0,0,5,80,0,33,101,8
21135,855,,15,8,0,0,8,55,0,30,101,18
21088,854,1,1,8,19,32,1,212,34,4,2,2
21089,854,2,3,20,11,39,0,306,8,1,7,1
21090,854,3,2,21,6,28,4,215,19,4,9,6
21091,854,4,5,10,27,70,6,305,23,0,3,7
21092,854,5,4,8,16,40,0,222,40,1,1,1
21093,854,6,10,2,0,0,0,59,0,33,73,1
21094,854,7,7,10,0,5,1,206,20,3,5,2
21095,854,8,9,17,0,0,1,128,1,33,71,2
21096,854,9,6,14,11,33,2,269,15,0,8,4
21097,854,10,11,2,0,0,8,148,4,33,101,13
21098,854,11,13,2,0,0,8,95,0,2,90,25
21099,854,12,14,8,0,0,8,55,0,30,101,18
21100,854,13,12,33,11,68,2,322,17,2,13,4
21101,854,14,17,4,0,0,8,75,1,33,70,22
21102,854,15,15,4,0,0,2,46,1,6,101,4
21103,854,16,19,9,1,4,4,111,2,33,77,3
21104,854,17,18,6,0,1,8,57,1,6,98,39
21105,854,18,22,1,0,0,8,20,0,33,101,17
21106,854,19,23,0,0,0,4,143,13,33,10,6
21107,854,20,24,18,0,0,5,80,0,33,101,8
21108,854,21,16,6,0,0,6,46,0,30,101,7
21109,854,,20,31,1,11,5,252,1,33,41,8
21110,854,,8,28,91,154,1,306,77,3,6,2
21111,854,,21,6,0,3,1,91,1,33,101,2
21064,853,1,1,8,18,31,1,212,34,4,2,2
21065,853,2,3,20,11,38,0,306,8,1,7,1
21066,853,3,4,10,27,70,6,305,23,0,3,7
21067,853,4,2,8,16,40,0,222,40,1,1,1
21068,853,5,8,27,91,154,1,306,77,3,6,2
21069,853,6,6,14,11,33,2,269,15,0,8,4
21070,853,7,18,5,0,0,6,46,0,30,101,7
21071,853,8,11,2,0,0,0,59,0,33,73,1
21072,853,9,10,4,0,0,2,46,1,6,101,4
21073,853,10,16,8,0,0,8,55,0,30,101,18
21074,853,11,14,2,0,0,8,95,0,2,90,25
21075,853,12,13,33,11,68,2,322,17,2,13,4
21076,853,13,20,9,1,4,4,111,2,33,77,3
21077,853,14,19,31,1,11,5,252,1,33,41,8
21078,853,15,21,5,0,3,1,91,1,33,101,2
21079,853,,23,0,0,0,4,143,13,33,10,6
21080,853,,15,2,0,0,8,148,4,33,101,13
21081,853,,17,4,0,0,8,75,1,33,70,22
21082,853,,12,17,0,0,1,128,1,33,71,2
21083,853,,5,21,6,27,4,215,19,4,9,6
21084,853,,22,1,0,0,8,20,0,33,101,17
21085,853,,7,6,0,1,8,57,1,6,98,39
21086,853,,9,10,0,5,1,206,20,3,5,2
21087,853,,24,18,0,0,5,80,0,33,101,8
21040,852,1,1,8,17,30,1,212,34,4,2,2
21041,852,2,3,20,6,27,4,215,19,4,9,6
21042,852,3,13,20,11,37,0,306,8,1,7,1
21043,852,4,8,10,27,69,6,305,23,0,3,7
21044,852,5,24,27,91,154,1,306,77,3,6,2
21045,852,6,5,9,0,5,1,206,20,3,5,2
21046,852,7,15,17,0,0,1,128,1,33,71,2
21047,852,8,4,14,11,33,2,269,15,0,8,4
21048,852,9,10,5,0,1,8,57,1,6,98,39
21049,852,10,21,2,0,0,8,95,0,2,90,25
21050,852,11,17,2,0,0,0,59,0,33,73,1
21051,852,12,12,4,0,0,8,75,1,33,70,22
21052,852,13,7,4,0,0,2,46,1,6,101,4
21053,852,14,18,31,1,11,5,252,1,33,41,8
21054,852,15,16,9,1,4,4,111,2,33,77,3
21055,852,16,14,33,11,68,2,322,17,2,13,4
21056,852,17,20,1,0,0,8,20,0,33,101,17
21057,852,18,19,5,0,3,1,91,1,33,101,2
21058,852,19,22,17,0,0,5,80,0,33,101,8
21059,852,,9,2,0,0,8,148,4,33,101,13
21060,852,,23,0,0,0,4,143,13,33,10,6
21061,852,,2,8,16,40,0,222,40,1,1,1
21062,852,,11,8,0,0,8,55,0,30,101,18
21063,852,,6,5,0,0,6,46,0,30,101,7
21016,851,1,3,20,11,36,0,306,8,1,7,1
21017,851,2,1,8,16,29,1,212,34,4,2,2
21018,851,3,5,10,27,69,6,305,23,0,3,7
21019,851,4,2,7,16,40,0,222,40,1,1,1
21020,851,5,6,20,6,26,4,215,19,4,9,6
21021,851,6,4,14,11,33,2,269,15,0,8,4
21022,851,7,11,2,0,0,0,59,0,33,73,1
21023,851,8,23,8,0,0,8,55,0,30,101,18
21024,851,9,7,9,0,5,1,206,20,3,5,2
21025,851,10,16,4,0,0,6,46,0,30,101,7
21026,851,11,13,4,0,0,8,75,1,33,70,22
21027,851,12,12,5,0,1,8,57,1,6,98,39
21028,851,13,15,33,11,68,2,322,17,2,13,4
21029,851,14,8,17,0,0,1,128,1,33,71,2
21030,851,15,10,2,0,0,8,148,4,33,101,13
21031,851,16,17,2,0,0,8,95,0,2,90,25
21032,851,17,20,5,0,3,1,91,1,33,101,2
21033,851,18,22,0,0,0,4,143,13,33,10,6
21034,851,19,24,1,0,0,8,20,0,33,101,17
21035,851,20,21,17,0,0,5,80,0,33,101,8
21036,851,,18,9,1,4,4,111,2,33,77,3
21037,851,,9,27,91,154,1,306,77,3,6,2
21038,851,,14,18,0,13,1,183,2,6,38,2
21039,851,,19,31,1,11,5,252,1,33,41,8
20992,850,1,2,7,16,40,0,222,40,1,1,1
20993,850,2,4,10,27,68,6,305,23,0,3,7
20994,850,3,1,20,6,26,4,215,19,4,9,6
20995,850,4,3,8,16,28,1,212,34,4,2,2
20996,850,5,5,14,11,33,2,269,15,0,8,4
20997,850,6,8,17,0,0,1,128,1,33,71,2
20998,850,7,6,9,0,5,1,206,20,3,5,2
20999,850,8,10,27,91,154,1,306,77,3,6,2
21000,850,9,17,4,0,0,8,75,1,33,70,22
21001,850,10,9,5,0,1,8,57,1,6,98,39
21002,850,11,15,2,0,0,8,148,4,33,101,13
21003,850,12,16,4,0,0,6,46,0,30,101,7
21004,850,13,12,2,0,0,0,59,0,33,73,1
21005,850,14,13,2,0,0,8,95,0,2,90,25
21006,850,15,24,8,0,0,8,55,0,30,101,18
21007,850,16,18,9,1,4,4,111,2,33,77,3
21008,850,17,19,5,0,3,1,91,1,33,101,2
21009,850,18,21,1,0,0,8,20,0,33,101,17
21010,850,19,22,0,0,0,4,143,13,33,10,6
21011,850,20,20,2,0,0,8,11,0,33,101,31
21012,850,,23,17,0,0,5,80,0,33,101,8
21013,850,,7,20,10,35,0,306,8,1,7,1
21014,850,,14,33,11,68,2,322,17,2,13,4
21015,850,,11,18,0,13,1,183,2,6,38,2
20968,849,1,3,10,27,67,6,305,23,0,3,7
20969,849,2,2,8,16,28,1,212,34,4,2,2
20970,849,3,1,20,6,25,4,215,19,4,9,6
20971,849,4,10,7,15,39,0,222,40,1,1,1
20972,849,5,4,14,11,33,2,269,15,0,8,4
20973,849,6,9,9,0,5,1,206,20,3,5,2
20974,849,7,12,2,0,0,8,148,4,33,101,13
20975,849,8,16,17,0,13,1,183,2,6,38,2
20976,849,9,13,27,91,154,1,306,77,3,6,2
20977,849,10,18,4,0,0,6,46,0,30,101,7
20978,849,11,11,17,0,0,1,128,1,33,71,2
20979,849,12,14,5,0,1,8,57,1,6,98,39
20980,849,13,15,33,11,68,2,322,17,2,13,4
20981,849,14,7,2,0,0,8,95,0,2,90,25
20982,849,15,6,2,0,0,0,59,0,33,73,1
20983,849,16,20,5,0,3,1,91,1,33,101,2
20984,849,17,22,1,0,0,8,20,0,33,101,17
20985,849,18,23,17,0,0,5,80,0,33,101,8
20986,849,19,24,0,0,0,4,143,13,33,10,6
20987,849,,5,20,10,35,0,306,8,1,7,1
20988,849,,19,8,0,0,8,55,0,30,101,18
20989,849,,8,4,0,0,8,75,1,33,70,22
20990,849,,21,31,1,11,5,252,1,33,41,8
20991,849,,17,9,1,4,4,111,2,33,77,3
20944,848,1,1,8,16,27,1,212,34,4,2,2
20945,848,2,4,10,26,66,6,305,23,0,3,7
20946,848,3,2,20,6,24,4,215,19,4,9,6
20947,848,4,3,7,15,39,0,222,40,1,1,1
20948,848,5,5,14,11,33,2,269,15,0,8,4
20949,848,6,6,20,10,35,0,306,8,1,7,1
20950,848,7,7,9,0,5,1,206,20,3,5,2
20951,848,8,18,4,0,0,6,46,0,30,101,7
20952,848,9,10,17,0,0,1,128,1,33,71,2
20953,848,10,9,17,0,13,1,183,2,6,38,2
20954,848,11,16,2,0,0,8,148,4,33,101,13
20955,848,12,13,33,11,68,2,322,17,2,13,4
20956,848,13,17,7,0,0,8,55,0,30,101,18
20957,848,14,12,2,0,0,0,59,0,33,73,1
20958,848,15,11,5,0,1,8,57,1,6,98,39
20959,848,16,14,4,0,0,8,75,1,33,70,22
20960,848,17,8,27,91,154,1,306,77,3,6,2
20961,848,18,15,2,0,0,8,95,0,2,90,25
20962,848,19,19,9,1,4,4,111,2,33,77,3
20963,848,20,20,31,1,11,5,252,1,33,41,8
20964,848,21,21,5,0,3,1,91,1,33,101,2
20965,848,22,23,1,0,0,8,20,0,33,101,17
20966,848,23,22,17,0,0,5,80,0,33,101,8
20967,848,24,24,2,0,0,8,46,0,33,101,31
20920,847,1,7,20,10,35,0,306,8,1,7,1
20921,847,2,1,8,15,26,1,212,34,4,2,2
20922,847,3,4,20,6,23,4,215,19,4,9,6
20923,847,4,8,27,91,154,1,306,77,3,6,2
20924,847,5,10,5,0,1,8,57,1,6,98,39
20925,847,6,3,14,11,33,2,269,15,0,8,4
20926,847,7,13,4,0,0,8,75,1,33,70,22
20927,847,8,24,4,0,0,6,46,0,30,101,7
20928,847,9,16,33,11,68,2,322,17,2,13,4
20929,847,10,15,7,0,0,8,55,0,30,101,18
20930,847,11,6,9,0,5,1,206,20,3,5,2
20931,847,12,17,17,0,1,6,104,1,33,101,7
20932,847,13,20,17,0,0,5,80,0,33,101,8
20933,847,14,22,2,0,0,8,46,0,33,101,31
20934,847,15,23,1,0,0,8,20,0,33,101,17
20935,847,16,21,5,0,3,1,91,1,33,101,2
20936,847,17,18,31,1,11,5,252,1,33,41,8
20937,847,18,11,2,0,0,0,59,0,33,73,1
20938,847,,12,2,0,0,8,95,0,2,90,25
20939,847,,9,17,0,13,1,183,2,6,38,2
20940,847,,14,17,0,0,1,128,1,33,71,2
20941,847,,2,10,26,65,6,305,23,0,3,7
20942,847,,19,9,1,4,4,111,2,33,77,3
20943,847,,5,7,15,39,0,222,40,1,1,1
20897,846,1,1,8,15,25,1,212,34,4,2,2
20898,846,2,4,9,26,65,6,305,23,0,3,7
20899,846,3,2,20,9,34,0,306,8,1,7,1
20900,846,4,3,20,6,22,4,215,19,4,9,6
20901,846,5,12,4,0,0,8,75,1,33,70,22
20902,846,6,9,6,15,39,0,222,40,1,1,1
20903,846,7,14,16,0,0,1,128,1,33,71,2
20904,846,8,15,16,0,13,1,183,2,6,38,2
20905,846,9,11,33,11,68,2,322,17,2,13,4
20906,846,10,16,7,0,0,8,55,0,30,101,18
20907,846,11,7,9,0,5,1,206,20,3,5,2
20908,846,12,13,1,0,0,0,59,0,33,73,1
20909,846,13,18,31,1,11,5,252,1,33,41,8
20910,846,14,17,9,1,4,4,111,2,33,77,3
20911,846,15,21,1,0,0,8,20,0,33,101,17
20912,846,16,23,17,0,0,5,80,0,33,101,8
20913,846,17,22,2,0,0,8,46,0,33,101,31
20914,846,18,8,1,0,0,8,95,0,2,90,25
20915,846,,10,5,0,1,8,57,1,6,98,39
20916,846,,19,4,0,0,6,46,0,30,101,7
20917,846,,6,14,11,33,2,269,15,0,8,4
20918,846,,5,27,91,154,1,306,77,3,6,2
20919,846,,20,5,0,3,1,91,1,33,101,2
23541,846,,0,2,0,0,8,148,4,33,101,13
20873,845,1,2,8,14,24,1,212,34,4,2,2
20874,845,2,3,6,15,39,0,222,40,1,1,1
20875,845,3,5,20,9,33,0,306,8,1,7,1
20876,845,4,1,20,6,22,4,215,19,4,9,6
20877,845,5,4,9,26,64,6,305,23,0,3,7
20878,845,6,10,27,91,154,1,306,77,3,6,2
20879,845,7,7,9,0,5,1,206,20,3,5,2
20880,845,8,24,16,0,13,1,183,2,6,38,2
20881,845,9,12,1,0,0,8,148,4,33,101,13
20882,845,10,14,4,0,0,8,75,1,33,70,22
20883,845,11,6,4,0,1,8,57,1,6,98,39
20884,845,12,16,1,0,0,0,59,0,33,73,1
20885,845,13,17,16,0,0,1,128,1,33,71,2
20886,845,14,11,7,0,0,8,55,0,30,101,18
20887,845,15,9,0,0,0,8,95,0,2,90,25
20888,845,16,13,3,0,0,6,46,0,30,101,7
20889,845,17,19,33,11,68,2,322,17,2,13,4
20890,845,18,18,31,1,11,5,252,1,33,41,8
20891,845,19,20,5,0,3,1,91,1,33,101,2
